4.620745849999999564e+02,0.000000000000000000e+00
4.621734789999999862e+02,0.000000000000000000e+00
4.622834949999999594e+02,0.000000000000000000e+00
4.623835139999999910e+02,0.000000000000000000e+00
4.624941939999999931e+02,0.000000000000000000e+00
4.626037499999999909e+02,0.000000000000000000e+00
4.627037339999999972e+02,0.000000000000000000e+00
4.628135009999999738e+02,0.000000000000000000e+00
4.629237860000000069e+02,0.000000000000000000e+00
4.630235490000000027e+02,0.000000000000000000e+00
4.631235039999999685e+02,0.000000000000000000e+00
4.632334669999999619e+02,0.000000000000000000e+00
4.633335099999999898e+02,0.000000000000000000e+00
4.634437429999999836e+02,0.000000000000000000e+00
4.635537779999999657e+02,0.000000000000000000e+00
4.636537209999999618e+02,0.000000000000000000e+00
4.637634599999999523e+02,0.000000000000000000e+00
4.638634700000000066e+02,0.000000000000000000e+00
4.639734749999999508e+02,0.000000000000000000e+00
4.640734939999999824e+02,0.000000000000000000e+00
4.641735170000000039e+02,3.035055637359619141e+00
4.642835199999999531e+02,5.551866455078125000e+02
4.643942209999999591e+02,1.027460083007812500e+03
4.644941450000000032e+02,1.331049560546875000e+03
4.646037559999999758e+02,1.415110595703125000e+03
4.647037530000000061e+02,1.428000000000000000e+03
4.648134819999999650e+02,1.428000000000000000e+03
4.649237339999999676e+02,1.428000000000000000e+03
4.650235089999999900e+02,1.428000000000000000e+03
4.651334759999999733e+02,1.428000000000000000e+03
4.652335029999999847e+02,1.428000000000000000e+03
4.653437579999999798e+02,1.428000000000000000e+03
4.654437599999999975e+02,1.428000000000000000e+03
4.655437309999999798e+02,1.428000000000000000e+03
4.656537739999999985e+02,1.443159301757812500e+03
4.657541799999999625e+02,1.703879150390625000e+03
4.658634669999999574e+02,2.032533691406250000e+03
4.659734929999999622e+02,2.115051025390625000e+03
4.660734870000000001e+02,2.127240234375000000e+03
4.661735369999999534e+02,2.114081298828125000e+03
4.662834990000000062e+02,2.128000000000000000e+03
4.663835279999999557e+02,2.127921630859375000e+03
4.664941849999999590e+02,2.114834472656250000e+03
4.665941770000000020e+02,2.128166503906250000e+03
4.667037749999999505e+02,2.169053466796875000e+03
4.668038019999999619e+02,2.635033203125000000e+03
4.669135169999999562e+02,3.526233398437500000e+03
4.670135209999999688e+02,4.220685058593750000e+03
4.671135150000000067e+02,4.798033203125000000e+03
4.672234899999999698e+02,5.274073730468750000e+03
4.673234909999999900e+02,5.841183105468750000e+03
4.674335309999999595e+02,6.089316894531250000e+03
4.675334649999999783e+02,6.301620117187500000e+03
4.676335209999999734e+02,6.080283203125000000e+03
4.677437709999999811e+02,5.909907226562500000e+03
4.678437669999999571e+02,5.697708007812500000e+03
4.679437269999999671e+02,5.628000000000000000e+03
