2.791483210000000099e+02,8.137548714876174927e-02
2.791483210000000099e+02,-1.851993799209594727e-01
2.792484269999999924e+02,-1.739751696586608887e-01
2.792484269999999924e+02,-8.979363739490509033e-02
2.793483739999999784e+02,-1.627509742975234985e-01
2.793483739999999784e+02,-3.928471729159355164e-02
2.794484140000000139e+02,3.760108649730682373e-01
2.794484140000000139e+02,-1.851993799209594727e-01
2.795483629999999948e+02,-6.734523177146911621e-02
2.795483629999999948e+02,1.150480955839157104e-01
2.796482899999999745e+02,-3.816229701042175293e-01
2.796482899999999745e+02,-1.122420430183410645e-01
2.797484299999999848e+02,-1.178541481494903564e-01
2.797484299999999848e+02,-1.964235752820968628e-01
2.798483269999999834e+02,-1.627509742975234985e-01
2.798483269999999834e+02,-1.908114850521087646e-01
2.799483349999999859e+02,-5.050892010331153870e-02
2.799483349999999859e+02,-6.734523177146911621e-02
2.800483659999999873e+02,-6.734523177146911621e-02
2.800483659999999873e+02,6.734523177146911621e-02
2.801483900000000062e+02,1.459146589040756226e-01
2.801483900000000062e+02,-8.979363739490509033e-02
2.802483750000000100e+02,3.367261588573455811e-02
2.802483750000000100e+02,2.357082962989807129e-01
2.803484029999999620e+02,4.377439916133880615e-01
2.803484029999999620e+02,-1.683630794286727905e-02
2.804483490000000074e+02,-1.964235752820968628e-01
2.804483490000000074e+02,2.104538381099700928e-01
2.805483659999999873e+02,1.908114850521087646e-01
2.805483659999999873e+02,-1.010178402066230774e-01
2.806482750000000124e+02,2.160659432411193848e-01
2.806482750000000124e+02,-7.856943458318710327e-02
2.807483659999999759e+02,-1.234662532806396484e-01
2.807483659999999759e+02,-1.851993799209594727e-01
2.808483390000000099e+02,-5.612102337181568146e-03
2.808483390000000099e+02,-1.403025537729263306e-01
2.809483589999999822e+02,1.627509742975234985e-01
2.809483589999999822e+02,-5.050892010331153870e-02
2.810484069999999974e+02,2.665748596191406250e-01
2.810484069999999974e+02,-7.295732945203781128e-02
2.811483719999999948e+02,-4.658044874668121338e-01
2.811483719999999948e+02,-2.637688219547271729e-01
2.812484210000000076e+02,-3.030535280704498291e-01
2.812484210000000076e+02,-5.612102150917053223e-02
2.813483309999999733e+02,-4.938650131225585938e-01
2.813483309999999733e+02,-7.295732945203781128e-02
2.814483589999999822e+02,-3.591745495796203613e-01
2.814483589999999822e+02,6.734523177146911621e-02
2.815484109999999873e+02,-5.050892010331153870e-02
2.815484109999999873e+02,1.431086063385009766e-01
2.816484009999999785e+02,-3.591745495796203613e-01
2.816484009999999785e+02,1.094359979033470154e-01
2.817483770000000050e+02,4.152955710887908936e-01
2.817483770000000050e+02,1.094359979033470154e-01
2.818483989999999721e+02,2.244840934872627258e-02
2.818483989999999721e+02,3.395321965217590332e-01
2.819483569999999872e+02,-1.459146589040756226e-01
2.819483569999999872e+02,-1.010178402066230774e-01
2.820483669999999847e+02,-5.612102150917053223e-02
2.820483669999999847e+02,1.711691170930862427e-01
2.821484279999999671e+02,-2.637688219547271729e-01
2.821484279999999671e+02,0.000000000000000000e+00
2.822483750000000100e+02,1.599449217319488525e-01
2.822483750000000100e+02,4.770287126302719116e-02
2.823483949999999822e+02,1.992296278476715088e-01
2.823483949999999822e+02,-2.806051075458526611e-02
2.824483309999999960e+02,-3.367261290550231934e-01
2.824483309999999960e+02,2.357082962989807129e-01
2.825483619999999974e+02,-5.780465602874755859e-01
2.825483619999999974e+02,-4.489681869745254517e-02
2.826483369999999695e+02,-7.856943458318710327e-02
2.826483369999999695e+02,1.431086063385009766e-01
2.827483479999999645e+02,1.908114850521087646e-01
2.827483479999999645e+02,-7.856943458318710327e-02
2.828484029999999620e+02,1.374965012073516846e-01
2.828484029999999620e+02,1.150480955839157104e-01
2.829483569999999872e+02,1.122420430183410645e-01
2.829483569999999872e+02,1.094359979033470154e-01
2.830483979999999633e+02,-7.295732945203781128e-02
2.830483979999999633e+02,7.295732945203781128e-02
2.831483959999999911e+02,-4.096834659576416016e-01
2.831483959999999911e+02,-5.612102150917053223e-02
2.832483469999999670e+02,-1.290783584117889404e-01
2.832483469999999670e+02,-8.979363739490509033e-02
2.833483499999999822e+02,-3.367261588573455811e-02
2.833483499999999822e+02,9.540574252605438232e-02
2.834483129999999846e+02,-2.020356804132461548e-01
2.834483129999999846e+02,5.612102337181568146e-03
2.835483100000000150e+02,-1.851993799209594727e-01
2.835483100000000150e+02,-7.856943458318710327e-02
2.836483440000000087e+02,0.000000000000000000e+00
2.836483440000000087e+02,2.357082962989807129e-01
2.837483829999999898e+02,-3.928471505641937256e-01
2.837483829999999898e+02,-2.918293178081512451e-01
2.838482649999999694e+02,5.163134336471557617e-01
2.838482649999999694e+02,-1.010178402066230774e-01
2.839483920000000126e+02,-3.367261588573455811e-02
2.839483920000000126e+02,3.367261588573455811e-02
2.840483919999999785e+02,-1.627509742975234985e-01
2.840483919999999785e+02,-3.198898434638977051e-01
2.841483569999999759e+02,2.272901386022567749e-01
2.841483569999999759e+02,-2.244840860366821289e-01
2.842483839999999873e+02,-2.020356804132461548e-01
2.842483839999999873e+02,-1.010178402066230774e-01
2.843483630000000062e+02,-2.413204014301300049e-01
2.843483630000000062e+02,-7.856943458318710327e-02
2.844483159999999771e+02,1.122420430183410645e-01
2.844483159999999771e+02,-2.244840934872627258e-02
2.845483709999999746e+02,1.487207114696502686e-01
2.845483709999999746e+02,5.612102150917053223e-02
2.846484350000000063e+02,1.655570119619369507e-01
2.846484350000000063e+02,1.206602007150650024e-01
2.847483970000000113e+02,-2.806051075458526611e-02
2.847483970000000113e+02,1.150480955839157104e-01
2.848484290000000101e+02,-3.760108649730682373e-01
2.848484290000000101e+02,-1.739751696586608887e-01
2.849483679999999595e+02,-1.571388691663742065e-01
2.849483679999999595e+02,3.367261588573455811e-02
2.850483830000000012e+02,9.259968996047973633e-02
2.850483830000000012e+02,-3.535624444484710693e-01
2.851483670000000075e+02,-6.173312664031982422e-02
2.851483670000000075e+02,6.734523177146911621e-02
2.852483510000000138e+02,3.114716708660125732e-01
2.852483510000000138e+02,-2.806051075458526611e-02
2.853483479999999872e+02,-4.489681869745254517e-02
2.853483479999999872e+02,8.698758482933044434e-02
2.854483639999999696e+02,-2.637688219547271729e-01
2.854483639999999696e+02,-1.683630645275115967e-01
2.855483849999999961e+02,-1.908114850521087646e-01
2.855483849999999961e+02,1.234662532806396484e-01
2.856483489999999961e+02,6.453917920589447021e-02
2.856483489999999961e+02,1.403025537729263306e-02
2.857484079999999835e+02,-1.571388691663742065e-01
2.857484079999999835e+02,-2.357082962989807129e-01
2.858483429999999998e+02,-1.571388691663742065e-01
2.858483429999999998e+02,-3.198898434638977051e-01
2.859484329999999659e+02,2.244840860366821289e-01
2.859484329999999659e+02,-8.979363739490509033e-02
2.860484789999999862e+02,4.658044874668121338e-01
2.860484789999999862e+02,-5.612102337181568146e-03
2.861483389999999645e+02,-1.178541481494903564e-01
2.861483389999999645e+02,1.964235752820968628e-01
2.862484269999999924e+02,7.492156624794006348e-01
2.862484269999999924e+02,8.137548714876174927e-02
2.863482710000000111e+02,7.127370238304138184e-01
2.863482710000000111e+02,-5.612102337181568146e-03
2.864484380000000101e+02,4.489681720733642578e-01
2.864484380000000101e+02,4.770287126302719116e-02
2.865483859999999936e+02,0.000000000000000000e+00
2.865483859999999936e+02,2.862172126770019531e-01
2.866484309999999596e+02,5.443739295005798340e-01
2.866484309999999596e+02,-3.367261588573455811e-02
2.867483980000000088e+02,6.285554766654968262e-01
2.867483980000000088e+02,2.721869647502899170e-01
2.868484039999999595e+02,1.936175376176834106e-01
2.868484039999999595e+02,2.104538381099700928e-01
2.869483700000000113e+02,1.683630645275115967e-01
2.869483700000000113e+02,-3.367261588573455811e-02
2.870484510000000000e+02,3.114716708660125732e-01
2.870484510000000000e+02,1.010178402066230774e-01
2.871483890000000088e+02,4.461621344089508057e-01
2.871483890000000088e+02,6.173312664031982422e-02
2.872484039999999936e+02,6.089131236076354980e-01
2.872484039999999936e+02,2.721869647502899170e-01
2.873484169999999835e+02,5.808525681495666504e-01
2.873484169999999835e+02,5.331497266888618469e-02
2.874483050000000048e+02,7.295733094215393066e-01
2.874483050000000048e+02,-6.734523177146911621e-02
2.875484669999999596e+02,4.882529079914093018e-01
2.875484669999999596e+02,6.734523177146911621e-02
2.876482970000000137e+02,5.359557867050170898e-01
2.876482970000000137e+02,8.698758482933044434e-02
2.877483619999999860e+02,6.734522581100463867e-01
2.877483619999999860e+02,1.346904635429382324e-01
2.878483759999999734e+02,8.081427216529846191e-01
2.878483759999999734e+02,3.928471505641937256e-01
2.879483889999999633e+02,5.359557867050170898e-01
2.879483889999999633e+02,5.331497266888618469e-02
2.880484510000000000e+02,8.277850747108459473e-01
2.880484510000000000e+02,2.300961911678314209e-01
2.881484600000000000e+02,6.818704605102539062e-01
2.881484600000000000e+02,3.591745495796203613e-01
2.882483960000000138e+02,7.913064360618591309e-01
2.882483960000000138e+02,4.012653231620788574e-01
2.883484149999999886e+02,7.211551666259765625e-01
2.883484149999999886e+02,3.591745495796203613e-01
2.884483979999999974e+02,1.332874298095703125e+00
2.884483979999999974e+02,3.535624444484710693e-01
2.885483969999999658e+02,1.063493371009826660e+00
2.885483969999999658e+02,2.581567168235778809e-01
2.886483819999999696e+02,1.487207174301147461e+00
2.886483819999999696e+02,4.545802772045135498e-01
2.887483980000000088e+02,1.714497208595275879e+00
2.887483980000000088e+02,2.300961911678314209e-01
2.888483650000000011e+02,1.400219559669494629e+00
2.888483650000000011e+02,4.770286977291107178e-01
2.889483889999999633e+02,1.358128786087036133e+00
2.889483889999999633e+02,3.928471505641937256e-01
2.890483749999999645e+02,1.433892130851745605e+00
2.890483749999999645e+02,3.339200913906097412e-01
2.891484150000000000e+02,2.121374607086181641e+00
2.891484150000000000e+02,5.443739295005798340e-01
2.892484099999999785e+02,1.745363831520080566e+00
2.892484099999999785e+02,3.451443016529083252e-01
2.893484249999999633e+02,1.807096958160400391e+00
2.893484249999999633e+02,8.277850747108459473e-01
2.894483700000000113e+02,1.823933243751525879e+00
2.894483700000000113e+02,5.163134336471557617e-01
2.895483669999999847e+02,1.675212502479553223e+00
2.895483669999999847e+02,7.323793768882751465e-01
2.896483389999999645e+02,2.230810642242431641e+00
2.896483389999999645e+02,8.698758482933044434e-01
2.897483550000000037e+02,2.494579553604125977e+00
2.897483550000000037e+02,5.696283578872680664e-01
2.898483539999999721e+02,2.000714540481567383e+00
2.898483539999999721e+02,6.594220399856567383e-01
2.899483619999999746e+02,2.152241230010986328e+00
2.899483619999999746e+02,8.754879832267761230e-01
2.900484589999999798e+02,1.784648537635803223e+00
2.900484589999999798e+02,7.127370238304138184e-01
2.901483210000000099e+02,2.314992189407348633e+00
2.901483210000000099e+02,8.502334952354431152e-01
2.902484619999999609e+02,2.076477766036987305e+00
2.902484619999999609e+02,7.941125035285949707e-01
2.903484090000000037e+02,1.888472437858581543e+00
2.903484090000000037e+02,9.905360341072082520e-01
2.904483669999999620e+02,2.023162841796875000e+00
2.904483669999999620e+02,8.951303362846374512e-01
2.905483889999999860e+02,2.056835412979125977e+00
2.905483889999999860e+02,9.372211098670959473e-01
2.906483519999999885e+02,1.989490270614624023e+00
2.906483519999999885e+02,5.555981397628784180e-01
2.907483510000000138e+02,1.377771139144897461e+00
2.907483510000000138e+02,1.234662532806396484e+00
2.908483519999999771e+02,2.045611381530761719e+00
2.908483519999999771e+02,8.081427216529846191e-01
2.909484299999999735e+02,2.300961971282958984e+00
2.909484299999999735e+02,8.418153524398803711e-01
2.910483989999999608e+02,2.070865869522094727e+00
2.910483989999999608e+02,8.895182013511657715e-01
2.911484429999999861e+02,1.748169898986816406e+00
2.911484429999999861e+02,1.057881236076354980e+00
2.912483489999999620e+02,1.728527545928955078e+00
2.912483489999999620e+02,1.161705136299133301e+00
2.913484039999999595e+02,2.401979684829711914e+00
2.913484039999999595e+02,1.114002346992492676e+00
2.914483730000000037e+02,2.037193059921264648e+00
2.914483730000000037e+02,1.128032565116882324e+00
2.915483639999999923e+02,1.899696588516235352e+00
2.915483639999999923e+02,1.147674918174743652e+00
2.916483559999999784e+02,1.627509713172912598e+00
2.916483559999999784e+02,1.080329656600952148e+00
2.917483909999999696e+02,2.376725435256958008e+00
2.917483909999999696e+02,1.018596529960632324e+00
2.918484129999999936e+02,2.104538440704345703e+00
2.918484129999999936e+02,1.181347489356994629e+00
2.919483429999999657e+02,2.340246677398681641e+00
2.919483429999999657e+02,1.411443710327148438e+00
2.920484639999999672e+02,1.762200117111206055e+00
2.920484639999999672e+02,1.147674918174743652e+00
2.921482889999999770e+02,2.272901535034179688e+00
2.921482889999999770e+02,1.383383274078369141e+00
2.922484159999999633e+02,2.093314170837402344e+00
2.922484159999999633e+02,1.383383274078369141e+00
2.923484429999999747e+02,2.399173736572265625e+00
2.923484429999999747e+02,1.411443710327148438e+00
2.924484229999999911e+02,2.228004693984985352e+00
2.924484229999999911e+02,1.501237392425537109e+00
2.925483869999999911e+02,2.076477766036987305e+00
2.925483869999999911e+02,1.066299438476562500e+00
2.926483829999999671e+02,1.846381664276123047e+00
2.926483829999999671e+02,1.459146618843078613e+00
2.927483970000000113e+02,2.076477766036987305e+00
2.927483970000000113e+02,1.447922348976135254e+00
2.928483759999999734e+02,2.000714540481567383e+00
2.928483759999999734e+02,1.411443710327148438e+00
2.929484339999999634e+02,2.514221906661987305e+00
2.929484339999999634e+02,1.453534483909606934e+00
